NUM;RET;REC;EBITDA;EBIT;LAIR;LAOD;LL;FCO
6365;0.6678;97648;6824;3062;-10307;-10327;-10882;5707
6366;0.3369;390285;148845;96790;85379;69665;69665;147024
6367;0.2149;539456;79915;72231;61640;47064;47064;70507
6368;0.2809;163321;20598;14415;11736;6582;11466;20793
6369;-0.1069;3444494;1262487;1054286;516552;450336;451298;-163162
6370;0.1455;285278;52906;30859;13214;11241;-17461;93218
6371;0.2611;540147;39152;12463;-15765;914;-2659;-21182
6372;-0.0057;170036;135296;131570;97222;115335;115335;158976
6373;-0.0753;194407;23731;19275;18686;17358;17347;191
6374;0.1300;611790;65391;61009;63553;45836;66264;-112014
6375;-0.1908;83146;-3676;-5947;-39542;-61681;-61686;1774
6376;0.0894;34232;5600;3719;7272;6113;6113;3214
6377;0.1034;3991313;1372711;851404;818788;571090;571090;1361275
6378;-0.0100;43297;-39982;-43152;-47723;-43858;-43858;-13232
6379;-0.0646;3925649;1201339;514539;457748;1884647;1884647;920364
6380;0.2172;295724;77780;57504;41931;42018;42353;122637
6381;0.0411;180396;-2697;-4712;-10556;-17612;-18034;-260650
6382;0.3231;151252;66704;31336;9270;6272;13586;63352
6383;0.1451;475679;54674;31618;26930;31631;31631;80038
6384;-0.1207;0;5503;5390;9480;9584;9584;-2321
6385;-0.1297;3092460;503577;285696;435308;412952;418847;888755
6386;0.0706;26493246;14822878;13028425;12552798;10432287;10002236;13584061
6387;0.1141;202871;47252;42894;40485;32058;32406;35800
6388;0.2209;4498068;124466;97471;-123899;-79781;-77129;-553911
6389;0.0986;248624;27543;26985;28111;19832;19832;-60513
6390;0.3151;530155;74883;50379;24431;28733;28717;-2620
6391;0.1294;1258429;212749;164680;303214;247084;141508;194263
6392;-0.0465;54262;-5940;-7806;-11425;-7631;-7578;-2801
6393;0.4211;2023778;287500;241077;260689;235865;238460;579758
6394;0.1687;253457;47462;27676;28362;12690;11842;55203
6395;0.1469;253521;26224;25438;27371;22240;21899;41360
6396;0.1937;252461;19803;10193;13775;22387;22387;-45849
6397;0.2107;580667;103516;90837;94790;82245;82245;54325
6398;0.1513;5978171;2691474;2334093;2382204;1866328;1815162;2100183
6399;0.1437;679791;134067;91899;51453;33841;33841;108914
6400;0.0923;618174;79043;47708;47261;24817;24590;57605
6401;0.0767;1054574;119687;103828;24063;15861;15861;53563
6402;0.0250;228782;12191;6798;1699;7233;5911;6749
6403;0.2468;8312;249259;249070;257152;170142;170102;7049
6404;0.0244;207256;18838;12975;20831;23911;24547;16194
6405;0.1995;1490222;954289;882444;860557;631323;624724;765539
6406;0.1269;10752;-3591;-9324;-6732;-6701;-6701;-27377
6407;0.2451;7546873;1048050;604131;783706;532386;535286;815559
6408;0.0854;5702069;590392;362197;331820;213897;211378;1105785
6409;0.2396;1199348;564002;480896;411733;273705;271179;413463
6410;0.0384;983162;9589;-29467;-9455;-10006;-10006;31298
6411;0.0459;3383172;1270942;996085;828914;659670;659670;1245242
6412;0.0484;757104;389359;193758;173678;109764;109764;479220
6413;0.3805;235180;57499;51860;54269;39077;39077;24377
6414;0.0401;680939;231164;200926;188386;149923;149923;191385
6415;0.0802;1084078;351283;298753;261721;188335;188335;304236
6416;0.0922;853256;258918;193446;129247;72007;118695;260820
6417;0.0540;1746058;466020;328805;388695;289242;279396;407235
6418;0.1361;4716087;792966;506539;586702;459552;439726;-153656
6419;0.0380;306739;86144;66795;79895;64923;64923;124557
6420;0.0729;3098875;789492;621999;548899;350781;344148;538062
6421;0.1463;69250;4434;3072;1191;1236;426;21752
6422;0.0769;63144;9242;-1747;-1416;-841;-841;11167
6423;-0.0395;95992;20579;14691;13017;8482;8482;23150
6424;0.1900;1162549;219933;208611;230709;196142;176034;-26826
6425;0.1740;393879;108426;87289;74306;51142;51142;96346
6426;0.1467;304978;18410;16290;13946;10367;10367;22381
6427;0.1370;210707;43525;41694;53017;47572;43916;-76676
6428;0.2792;2551;-194;-522;-795;-795;-795;-763
6429;0.1102;703313;307062;217182;193056;152437;152332;186596
6430;0.1339;357367;211065;176469;138715;85866;84993;176981
6431;-0.0625;240676;24239;16888;19294;14090;11303;14367
6432;0.1831;852471;241078;203803;179699;117857;117857;162635
6433;-0.0784;8037366;2121821;1518724;1193214;829006;799752;3603224
6434;-0.1000;37619;-8402;-15627;-3958;-7577;-7577;-12200
6435;0.2089;1820226;227418;115642;133459;222167;219941;144562
6436;0.0112;1246715;303944;214668;177034;115174;72960;473002
6437;0.1892;532865;110916;76639;52607;39696;39696;218663
6438;0.2834;29224;-39298;-44538;-86803;-65919;-66123;263925
6439;0.1600;1083042;688526;577107;487925;322082;322082;676861
6440;0.0968;469481;131373;99919;91332;74674;74674;114422
6441;-0.1068;480073;129682;95761;86390;69431;43375;124539
6442;0.1673;199766;38202;34100;35986;25557;25557;38813
6443;-0.0537;195305;103296;85394;81956;66760;66760;33875
6444;0.2358;564866;105553;104420;103716;82798;78602;-101171
6445;0.2754;179242;75913;75609;84670;78823;78185;38058
6446;-0.0460;1000514;38739;27812;26665;17732;17732;-177195
6447;0.1899;174747;41848;35632;47633;37931;37841;15635
6448;0.0646;232049;60036;51785;59742;44472;44472;39635
6449;0.1724;957196;160512;152207;132192;121708;116600;-452196
6450;-0.0274;8190031;1265348;780685;781076;609009;536143;1495300
6451;-0.0660;8190031;1257017;772333;721870;554907;219118;1496608
6452;0.1753;1788935;250762;187199;166891;109970;109970;-200221
6453;-0.0225;139908;13616;5833;-8434;-10427;-11158;-16224
6454;-0.0606;61448;8615;7171;10897;7223;7223;6383
6455;0.1439;436364;84006;76937;108748;104844;104805;44351
6456;0.1620;1281213;323557;307257;291776;191697;191697;213210
6457;0.2542;629455;112181;83155;84930;63736;63736;66148
6458;0.3065;268254;71239;62061;70263;60144;57741;-44939
6459;0.3000;652;4406;4406;17763;11453;11453;-181
6460;0.0917;28702;-2244;-93;-3746;-3778;-3675;-3608
6461;0.1054;822784;163309;149692;125007;78017;78017;-60619
6462;0.1771;283793;2774;216;-7765;-9155;-12105;-15595
6463;0.2091;169552;30660;23868;32436;25396;25186;20672
6464;0.0136;373943;19454;15356;8161;6068;8100;-47837
6465;0.1981;611380;88443;82677;80857;58597;58597;49098
6466;-0.0807;14069599;945690;644074;281002;156469;133488;-203455
6467;0.1677;172590;35097;28744;30879;25687;25552;-4928
6468;-0.0292;652784;134309;112296;88541;58436;58428;98020
6469;-0.0455;92655;7019;5520;-241;1742;1742;12675
6470;0.4701;86745;16551;13104;12199;8166;8166;8016
6471;0.2412;1553902;389202;300058;241149;160963;160963;290726
6472;0.2358;658848;183694;138667;107227;76844;76844;-50053
6473;0.2486;174005;27899;20694;20346;12256;12256;11586
6474;0.1693;2229196;274600;237978;98862;65806;58839;247638
6475;0.1664;483678;74970;50061;43519;41618;41618;97808
6476;0.1835;643873;100200;81906;86738;56998;56998;67619
6477;0.0913;138766;10677;3395;484;99;99;63327
6478;0.0841;654007;133638;121007;117575;95623;95623;125510
6479;0.2526;211270;26241;19957;25457;16862;16862;-63764
6480;0.1812;713319;89329;81484;102079;65024;65024;-108373
6481;0.0139;3807244;236719;102293;-109738;-62161;-68643;-327017
6482;0.0769;22582;1228;982;494;323;323;264
6483;0.1440;137284;11275;6163;10061;10502;10502;47630
6484;0.0406;56908;11508;9768;10697;6964;5783;2632
6485;0.1832;148881;55906;42937;42847;28455;28455;30645
6486;-0.0484;29039;-2101;-3730;-7362;-7362;-7103;1794
6487;0.1894;236141;75839;66737;116801;86174;88454;38227
6488;0.1955;881108;234767;230384;264477;238460;216027;-85087
6489;0.1993;174894;36615;35207;39303;151885;150123;12151
6490;-0.0433;2548405;1037068;776423;794746;540949;540979;809555
6491;0.1885;0;-51700;-51730;-61280;-49221;-49241;8484
6492;0.1485;862975;-15916;-36163;-10664;-32601;-32667;28501
6493;0.2318;1552821;297631;284837;277616;257641;251346;-174004
6494;0.4025;214806;-6886;-8203;-17654;-16444;-16441;-8866
6495;0.0471;54739043;16889346;12826366;12870908;9131689;8566452;15073915
6496;0.0087;75329;4133;849;-1487;-2293;-998;-32
6497;-0.0170;238144;25148;15594;1221;8570;8553;20953
6498;0.0118;618354;19735;14510;12305;12492;12492;41165
6499;0.0308;684428;10385;8836;3439;4711;4711;62140
6500;0.2177;514690;35725;27851;30212;21878;21878;48779
6501;0.1546;984184;147491;126309;132472;93914;66328;-61267
6502;0.0000;9081;2127;1683;-216;-216;-216;2357
6503;0.3333;209870;39155;37015;31998;23684;23680;-85823
6504;0.1772;644390;86842;81434;107182;92672;92672;-152890
6505;0.0396;2353254;781162;640003;702920;437018;437018;493058
6506;0.0319;106729;16264;12810;1918;1681;513;12749
6507;0.2560;338752;145491;64955;62816;41676;41676;39466
6508;-0.0058;321951;5963;-1582;-9154;-6533;-6533;-19099
6509;-0.0123;170595;34891;28851;29999;21284;17635;13688
6510;0.0897;3948835;1702167;1498223;1022990;737306;736407;1034933
6511;0.2781;219830;73405;53726;29711;17767;17767;82386
6512;-0.1050;576469;33662;6831;217;-26591;-26591;-54524
6513;0.1721;298297;276042;272354;247429;171759;171759;156726
6514;-0.0473;167061;40640;32364;28493;18948;18940;-6831
6515;0.1229;354711;67226;62431;71913;59046;53367;-98553
6516;0.7436;76283;-1541;-3794;-30749;-33142;-33147;2560
6517;0.1363;34367;6053;4540;7938;6944;6944;5548
6518;0.1296;3973684;1296456;810204;797075;647435;647435;1059213
6519;0.1443;94253;-904;-4149;-2978;-2590;-2590;13887
6520;-0.0138;3676781;1035095;279550;220711;146523;146523;994492
6521;-0.0123;303201;88186;69062;49723;32978;32978;25258
6522;0.1672;620708;364638;355940;266496;180290;244010;140317
6523;0.1418;220470;35209;33202;28477;20448;20125;-89962
6524;0.2512;141813;72787;37803;20458;13061;13935;62867
6525;0.3595;520915;80708;62907;62231;58754;58754;72794
6526;0.0794;0;169;47;4328;4432;4432;6577
6527;-0.0866;3240501;817525;612995;725087;495128;477423;-293490
6528;0.1618;25678324;15804314;14573561;14638286;10668033;10553688;12563293
6529;0.1819;194944;43643;34590;24357;16552;23396;65674
6530;0.1250;1514486;82414;71098;-18522;-17282;-17282;84091
6531;0.0932;202004;37019;36472;36215;28674;28674;-57654
6532;-0.0502;560409;91428;57623;41922;41471;41175;73084
6533;0.0844;1188622;214421;167497;173304;115932;142107;-11552
6534;-0.0444;62452;9515;7720;5744;3890;3890;9134
6535;0.0141;1838568;113345;92897;84078;44164;37940;206854
6536;0.1931;259999;60330;42246;47938;41658;41658;26635
6537;0.1135;219462;14545;13715;15728;10824;10815;-618
6538;-0.0690;249499;30044;22043;25882;25073;25073;27822
6539;0.1877;543699;97459;84274;85527;86589;85090;102521
6540;0.1138;5678373;2458067;2120474;2014986;1578470;1510241;2366390
6541;-0.2068;746813;167595;131480;77938;51600;51600;127950
6542;0.0682;584740;71359;41267;41717;26542;26502;88923
6543;-0.2666;953805;113080;101300;25418;17943;17943;169415
6544;0.1554;210916;17594;12607;9098;6958;5226;-90233
6545;0.3080;7051;-521;-706;3003;1910;1881;1078
6546;-0.1709;196861;4905;-599;-10065;-18133;-17643;5750
6547;-0.3189;1047616;705030;628481;555271;467711;462851;402085
6548;0.0162;18738;-19018;-26174;-23686;-16067;-15066;5972
6549;-0.0455;6265081;1898571;1511933;988424;977767;976207;321114
6550;0.0074;5531583;566416;351895;203475;170347;171451;1318637
6551;-0.0381;1164197;548494;470247;316447;209229;207661;164457
6552;0.1760;509970;102332;77117;55732;36720;36720;65723
6553;0.0074;912561;84187;45407;62373;43721;43721;54514
6554;0.1611;3176270;1085985;834061;607224;407114;407114;674496
6555;0.0469;688413;403369;208059;61898;78494;78494;436005
6556;0.2750;252978;69074;63454;64607;42767;42767;37968
6557;0.1286;691862;203398;173548;149546;121735;121735;133435
6558;0.2763;1020993;312354;259831;229305;151990;151990;294120
6559;0.0443;821235;225092;159262;103565;70328;121072;227674
6560;0.0356;1623641;418890;283799;380614;251351;243608;126454
6561;0.0434;3999622;299063;143662;13159;2159;414;607303
6562;0.0011;273575;79920;80420;83684;72277;72277;78776
6563;0.0759;2867559;812268;644132;560008;359770;355101;482998
6564;0.0255;130660;16403;14975;11350;6391;7434;-19988
6565;0.0810;71557;2150;-8855;-9951;-12335;-12335;-2001
6566;0.0663;99013;19397;13593;11581;7684;7684;27345
6567;-0.0603;1205835;221379;211835;232342;196746;167449;-153552
6568;0.1083;378290;101008;79684;62003;39577;39577;32194
6569;-0.0985;289484;15700;13633;11272;7603;7603;-1348
